commercial_area,weekend_sales,weekday_sales,total_shops,weekend_per_shop,weekday_per_shop,weekend_index
송파역 2번,119987360.0,371569351.0,288.0,416622.77777777775,1290171.357638889,0.3229204983594031
중랑동부시장(중랑교종합상가),25055133.0,77667242.0,24.0,1043963.875,3236135.0833333335,0.3225958892682194
을지로4가역,1016688193.0,3151867980.0,924.0,1100311.8971861473,3411112.5324675324,0.3225668712812014
이문제일시장,166146801.0,515187364.0,120.0,1384556.675,4293228.033333333,0.322497818482986
종로·청계 관광특구,80481566544.0,249560525964.0,21744.0,3701322.9646799117,11477213.298565121,0.3224931756860048
한겨레신문사,788697215.0,2447257166.0,546.0,1444500.3937728938,4482155.981684982,0.3222780286262731
영중로,2393473137.0,7440516417.0,942.0,2540841.9713375797,7898637.385350319,0.3216810504619575
도신초등학교,244634506.0,761311009.0,516.0,474097.8798449612,1475408.9321705427,0.32133320431203694
숙대입구,9773870778.0,30425391674.0,4158.0,2350618.272727273,7317314.014911015,0.3212405901861325
매봉역,19402871297.0,60460691891.0,3720.0,5215825.617473118,16252874.164247312,0.3209171230124188
김포공항역(김포공항),473667787.0,1476187860.0,456.0,1038745.1469298246,3237254.0789473685,0.3208722953459325
안암역 3번,9607686636.0,29976538593.0,3210.0,2993048.796261682,9338485.542990655,0.3205068726061503
양재천카페거리,4989435739.0,15569761626.0,1506.0,3313038.339309429,10338487.135458168,0.32045678404402306
시립서북병원,1229394773.0,3838765708.0,1950.0,630458.8579487179,1968597.798974359,0.3202578293428894
청림동주민센터(상도중학교),21683205.0,67762845.0,72.0,301155.625,941150.625,0.3199866386955861
도봉우체국,443560383.0,1386807945.0,264.0,1680152.9659090908,5253060.3977272725,0.31984268953694234
도봉구보건소,1554977947.0,4875504610.0,1038.0,1498051.972061657,4697017.928709056,0.31893682221336267
방산종합시장(방산시장),6582429964.0,20687638574.0,2010.0,3274840.7781094527,10292357.499502487,0.31818179443026073
고대앞사거리,682143539.0,2144657040.0,720.0,947421.5819444444,2978690.3333333335,0.31806649094812844
동대문구청,2105074536.0,6625390840.0,1206.0,1745501.2736318407,5493690.580431177,0.31772835547917655
국악고교사거리,1710816585.0,5389116546.0,534.0,3203776.3764044945,10091978.550561797,0.3174577076589355
강동구립성내도서관,1647976945.0,5192590956.0,1338.0,1231671.8572496264,3880860.206278027,0.31737083836649504
온수역 5번(온수산업단지),975273879.0,3076994794.0,342.0,2851678.00877193,8997060.801169591,0.3169566230341825
왕십리역 9번,898695519.0,2838882927.0,534.0,1682950.4101123596,5316260.162921349,0.31656660105730383
구로역,14691120488.0,46464899460.0,4512.0,3256010.746453901,10298071.688829787,0.316176741125784
석관중앙교회,657488213.0,2085707597.0,426.0,1543399.5610328638,4896027.223004695,0.31523508565903735
서울약령시장,1879991755.0,5990485087.0,1254.0,1499195.9768740032,4777101.345295056,0.3138296361140745
미아역 5번,1102379393.0,3516653154.0,492.0,2240608.5223577237,7147669.0121951215,0.313474017688126
배문고등학교,850080512.0,2715160010.0,792.0,1073333.9797979798,3428232.335858586,0.31308670902235336
제기동역 6번,3942763905.0,12628261285.0,1584.0,2489118.6268939395,7972387.174873738,0.3122174791935341
영등포시장역 4번,463473161.0,1487506910.0,330.0,1404464.1242424243,4507596.696969697,0.31157714823657523
고려대역 4번,274288771.0,880763770.0,312.0,879130.6762820513,2822960.8012820515,0.31142149614078696
길음시장,145572068.0,468239461.0,240.0,606550.2833333333,1950997.7541666667,0.31089235343195476
공항시장,645781264.0,2077190043.0,408.0,1582797.2156862745,5091152.06617647,0.3108917579189455
송정역 2번,409083415.0,1316215724.0,210.0,1948016.261904762,6267693.923809524,0.3108027107872478
연희임광아파트,650205264.0,2094018921.0,120.0,5418377.2,17450157.675,0.31050591638851766
문래역(문래로데오거리),7415487350.0,23885376754.0,864.0,8582739.988425925,27645111.983796295,0.3104613934447634
영동초등학교,829140571.0,2671415794.0,456.0,1818290.725877193,5858367.969298245,0.3103749602971764
선정중학교,36231663.0,116760852.0,300.0,120772.21,389202.84,0.31030660002378196
양천향교역 2번,893366827.0,2879969795.0,474.0,1884740.1413502109,6075885.643459915,0.31020006826147983
성원중학교,3114584740.0,10057038776.0,2940.0,1059382.5646258504,3420761.488435374,0.30969202857531075
연신초등학교,184058919.0,596311712.0,276.0,666880.1413043478,2160549.6811594204,0.3086622571652592
강북문화예술회관,663793675.0,2165270184.0,438.0,1515510.6735159818,4943539.232876712,0.3065639013112647
보라매역 2번,849465611.0,2778461122.0,840.0,1011268.5845238095,3307691.811904762,0.30573240858901607
한강미주맨션아파트,1333068391.0,4375411729.0,318.0,4192038.965408805,13759156.380503144,0.30467267392563135
63빌딩,4383478127.0,14387691223.0,924.0,4744023.946969697,15571094.397186147,0.30466862674899653
석촌고분역 4번,1451082584.0,4763576653.0,594.0,2442899.9730639732,8019489.314814814,0.30462039129487695
용강동주민센터,1172372606.0,3852378369.0,348.0,3368886.7988505745,11070052.784482758,0.3043243663275797
발산역(마곡),32722136498.0,107533756233.0,17916.0,1826419.7643447197,6002107.403047555,0.30429641485878106
압구정역,20169955144.0,66357773988.0,6744.0,2990799.991696323,9839527.578291815,0.30395768169751286
동대부고,1235724748.0,4068177104.0,1086.0,1137868.0920810313,3746019.432780847,0.3037539213287898
마장축산물시장,4350727102.0,14336170245.0,1812.0,2401063.522075055,7911793.733443708,0.30347903433397044
한양대역 4번,391459903.0,1292258350.0,240.0,1631082.9291666667,5384409.791666667,0.3029269673513814
공항고등학교,366542206.0,1211395729.0,426.0,860427.7136150235,2843651.9460093896,0.30257842026781656
한남IC,1262982919.0,4174136437.0,540.0,2338857.2574074073,7729882.2907407405,0.30257346353242837
안암역,4425880962.0,14628594680.0,1710.0,2588234.4807017543,8554733.730994152,0.30254997549771473
장미원골목시장,689865365.0,2280758721.0,318.0,2169387.9402515725,7172197.235849056,0.30247187422680477
구로초등학교,1711962912.0,5669788491.0,1830.0,935498.8590163934,3098245.0770491804,0.30194475767791035
광운대역 1번,1836420111.0,6089844432.0,1110.0,1654432.5324324325,5486346.335135135,0.30155451941436395
영등포시장역 1번,1151616458.0,3822869493.0,684.0,1683649.792397661,5588990.486842105,0.30124398965455346
홍대부속여중고앞,1489301063.0,4950589634.0,1746.0,852978.8447880871,2835389.252004582,0.30083306698896545
천일초등학교,19329977.0,64258758.0,294.0,65748.22108843537,218567.20408163266,0.3008146687179979
강남시장(강남구 강남시장),1939979067.0,6458670461.0,390.0,4974305.3,16560693.48974359,0.3003681761926636
강동성심병원,1077986751.0,3594374220.0,72.0,14972038.208333334,49921864.166666664,0.2999094376433626
영동대교남단교차로,2538590635.0,8475360729.0,852.0,2979566.473004695,9947606.489436619,0.2995259690025638
대치2동주민센터,1474712572.0,4931058211.0,402.0,3668439.233830846,12266313.957711443,0.29906614541890264
상왕십리역 3번,2263254674.0,7571761757.0,936.0,2418007.1303418805,8089489.056623932,0.29890727503511966
우장산롯데캐슬아파트앞,846683252.0,2832973157.0,420.0,2015912.5047619047,6745174.183333334,0.29886737539603164
우림시장,297258863.0,996428434.0,282.0,1054109.4432624113,3533434.1631205673,0.2983243480986413
돈의문센트레빌아파트입구,72225637.0,242495095.0,24.0,3009401.5416666665,10103962.291666666,0.29784370277675104
송천초등학교,331889974.0,1114475023.0,780.0,425499.9666666667,1428814.132051282,0.29779938280411333
영등포청과시장(조광시장),954171134.0,3209885042.0,780.0,1223296.3256410256,4115237.2333333334,0.2972602200748845
문래중학교,8849285.0,29825090.0,132.0,67040.03787878787,225947.65151515152,0.29670606190962034
내방역 1번,35198296.0,118804716.0,108.0,325910.14814814815,1100043.6666666667,0.29627019183312553
광진초등학교,237983273.0,807795092.0,408.0,583292.3357843137,1979889.931372549,0.29460846612818986
신설동역 12번,295433974.0,1004773376.0,720.0,410324.9638888889,1395518.5777777778,0.2940304560776897
장위1동주민센터,209943124.0,714625080.0,288.0,728969.1805555555,2481337.0833333335,0.2937807948190119
신림현대종합상가,71049599.0,243122598.0,102.0,696564.6960784313,2383554.882352941,0.2922377417174523
강남시장(동작구 강남시장),243080401.0,832153367.0,96.0,2532087.5104166665,8668264.239583334,0.29211009729652393
윗방죽마을공원,1568642644.0,5376139904.0,558.0,2811187.534050179,9634659.326164875,0.29177861291014495
방배역,12675237065.0,43474985269.0,4236.0,2992265.596081209,10263216.541312559,0.29155241770807744
서일대학교,1591789757.0,5464138282.0,1404.0,1133753.3881766382,3891836.3831908833,0.29131578939787894
선일여고,475909572.0,1637378006.0,678.0,701931.5221238938,2415011.808259587,0.290653453421311
내방역,13679969843.0,47168849490.0,3852.0,3551394.040238837,12245288.029595016,0.2900212744408831
신사역,37743170864.0,130329532552.0,10110.0,3733251.321859545,12891150.598615233,0.28959799152921
신월4동주민센터,583546266.0,2018779332.0,726.0,803782.7355371901,2780687.785123967,0.2890589658563039
서울시립대,1519314978.0,5256925823.0,954.0,1592573.3522012578,5510404.426624738,0.28901206316298444
석촌중학교(방이육교),7356553.0,25489492.0,78.0,94314.78205128205,326788.358974359,0.2886112049624213
신설동역 9번,316575603.0,1098684282.0,312.0,1014665.3942307692,3521423.980769231,0.2881406498541316
논현로18길,270945100.0,940866776.0,96.0,2822344.7916666665,9800695.583333334,0.28797392671457234
공덕시장,2307269323.0,8023413618.0,870.0,2652033.7045977013,9222314.503448276,0.2875670422653761
광나루역 1번,3707061220.0,12911378225.0,666.0,5566157.987987988,19386453.791291293,0.2871158411905325
서울공연예술고등학교,376901384.0,1316306611.0,288.0,1308685.361111111,4570509.065972222,0.28633251618607874
수궁동주민센터,911992633.0,3186187663.0,588.0,1551007.8792517006,5418686.501700681,0.28623318192792835
고려대역 6번,2439085699.0,8530099076.0,1776.0,1373359.0647522523,4802983.713963964,0.28593873028538785
회기역 2번,29332835.0,102667165.0,120.0,244440.29166666666,855559.7083333334,0.2857080450210152
선유도역 1번,4720419564.0,16546882221.0,3222.0,1465058.834264432,5135593.488826816,0.2852754676653959
방이역 2번,1344259502.0,4715674888.0,792.0,1697297.351010101,5954134.95959596,0.2850619548478084
아현역 4번,111175234.0,390223973.0,186.0,597716.3118279569,2097978.3494623657,0.2849010867920203
경찰병원역 3번,151357141.0,533342176.0,354.0,427562.54519774014,1506616.3163841807,0.28378993413789205
삼성동 시장(삼성동시장),67734811.0,239050317.0,288.0,235190.31597222222,830035.8229166666,0.2833495970641194
염창무학아파트,471725213.0,1664991735.0,72.0,6551739.069444444,23124885.208333332,0.283319852635785
도화동 상점가,21785503429.0,76962217119.0,6108.0,3566716.3439751146,12600232.010314342,0.28306751344383657
성수역,25333353139.0,89622442519.0,7158.0,3539166.406677843,12520598.28429729,0.2826675152669413
구로창업지원센터,1097408403.0,3898497656.0,756.0,1451598.4166666667,5156742.931216931,0.28149520657298044
구로구청,5466135916.0,19447365062.0,1416.0,3860265.47740113,13734014.874293786,0.2810733432819023
당곡중학교,1601716808.0,5704583595.0,2052.0,780563.7465886939,2780011.4985380117,0.2807771647704288
영등포구청역,16558034143.0,59081092909.0,7434.0,2227338.464218456,7947416.3181329025,0.28025944219589183
선유도역 골목형상점가,6615761220.0,23615876561.0,2064.0,3205310.668604651,11441800.659399224,0.2801404048209447
교육개발원입구사거리,3739523540.0,13382482674.0,1500.0,2493015.6933333334,8921655.116,0.2794342149431876
오금역,4961650076.0,17786345734.0,3126.0,1587220.1138835573,5689809.895713372,0.2789583734738393
도곡2동주민센터(대치중학교),87048143.0,312238586.0,90.0,967201.588888889,3469317.6222222224,0.27878727006533394
성동초등학교,328596654.0,1182876363.0,372.0,883324.3387096775,3179775.169354839,0.2777945897630554
영등포시장역 3번,206490749.0,745331342.0,84.0,2458223.2023809524,8872992.166666666,0.2770455733766795
장지동주민센터(한림연예예술고교),775540350.0,2801227025.0,918.0,844815.1960784313,3051445.5610021786,0.2768573711015086
신아타운,211343451.0,763898913.0,258.0,819160.6627906977,2960848.5,0.27666415988210735
천동초등학교,161476373.0,583966558.0,216.0,747575.800925926,2703548.8796296297,0.2765164730546094
삼성역,35172987128.0,127781773989.0,6090.0,5775531.548111659,20982228.89802956,0.27525824716620256
서울세관,6860223801.0,24949872684.0,2136.0,3211715.262640449,11680652.005617978,0.2749602728594028
목4동주민센터,150711814.0,549040924.0,84.0,1794188.261904762,6536201.476190476,0.27450014636796
신사은행나무공원,373014793.0,1361367229.0,492.0,758160.1483739837,2767006.56300813,0.2740001265301502
광진구청,740729770.0,2715572211.0,756.0,979801.2830687831,3592026.734126984,0.2727711555595971
중앙대학교,4941417158.0,18127137846.0,2226.0,2219863.9523809524,8143368.30458221,0.27259775922597684
신논현역 1번,2229418287.0,8219733696.0,1596.0,1396878.6259398495,5150209.082706767,0.2712275566889606
옥정중학교,6485760.0,23981848.0,36.0,180160.0,666162.4444444445,0.27044454622512826
강북북부골목시장,170518551.0,630858350.0,216.0,789437.7361111111,2920640.5092592593,0.2702960989578722
푸른동산공원,245393837.0,911147855.0,660.0,371808.84393939393,1380527.053030303,0.26932383767725604
KB국민은행 중화동지점,422311045.0,1576085428.0,144.0,2932715.590277778,10945037.694444444,0.2679493366903967
안암역 2번,4391656368.0,16404622179.0,1668.0,2632887.510791367,9834905.383093525,0.26770847387280144
성미산체육관,864467872.0,3229460395.0,462.0,1871142.58008658,6990174.015151516,0.2676818311004554
강서구청가양동별관,202415917.0,758497222.0,120.0,1686799.3083333333,6320810.183333334,0.26686441443552184
신중초등학교,249219271.0,940335261.0,372.0,669944.2768817204,2527782.959677419,0.26503235743278164
숭실대입구역 4번,3634865995.0,13725782377.0,1890.0,1923209.5211640212,7262318.717989418,0.26482031371055886
중화역 1번,459901641.0,1746600016.0,744.0,618147.3669354839,2347580.6666666665,0.26331251390530164
우면주공아파트,1005326069.0,3820021739.0,816.0,1232017.2414215687,4681399.18995098,0.2631728659384993
도산공원교차로,15369898319.0,58422704885.0,3528.0,4356547.142573697,16559723.60685941,0.2630809091988176
망원역 1번,1050974278.0,3996853262.0,1386.0,758278.6998556999,2883732.5122655123,0.2629504285263901
Sh수협은행 오금동금융센터(아랫말어린이공원),224405616.0,855324301.0,180.0,1246697.8666666667,4751801.672222222,0.2623631945656598
화원어린이공원,88421507.0,338900355.0,180.0,491230.59444444446,1882779.75,0.2609070946532352
이대 앞 스타트업 상점가,544475492.0,2094498531.0,816.0,667249.3774509804,2566787.4154411764,0.2599550603361106
경희대후문,968235637.0,3724890835.0,804.0,1204273.1803482587,4632948.799751244,0.25993664778098124
경찰병원역 4번(건너말공원),331144459.0,1275471837.0,402.0,823742.4353233831,3172815.5149253733,0.2596250653239629
사직공원(한국사회과학도서관),26507770.0,102107131.0,318.0,83357.76729559748,321091.606918239,0.2596074313360151
"양재시민의숲역(양재동꽃시장, aT센터)",11673119366.0,45130150271.0,3102.0,3763094.5731785945,14548726.71534494,0.25865456454065877
등촌1동주민센터,3274487162.0,12773632753.0,2256.0,1451457.0753546099,5662071.255762411,0.256347370033083
망우3동주민센터,361920431.0,1415896168.0,216.0,1675557.5509259258,6555074.851851852,0.25561226817304306
잠실나루역,245025711.0,960822445.0,240.0,1020940.4625,4003426.8541666665,0.2550166394166614
신동시장,6208246.0,24381304.0,36.0,172451.27777777778,677258.4444444445,0.25463141758127456
광진경찰서,98759677.0,389208111.0,66.0,1496358.7424242424,5897092.590909091,0.2537451666828187
을지로3가역,32608577147.0,128849619245.0,9942.0,3279881.024642929,12960130.682458257,0.2530746876713442
용두희망어린이공원,77304899.0,306502639.0,72.0,1073679.1527777778,4256981.097222222,0.25221609592731764
양원초등학교,204625269.0,814096786.0,240.0,852605.2875,3392069.941666667,0.2513525081033792
투구봉어린이공원,73081565.0,290965927.0,120.0,609013.0416666666,2424716.058333333,0.2511688078171435
상도4동주민센터,416240488.0,1657851648.0,354.0,1175820.5875706214,4683196.745762712,0.25107221656542333
남대문시장(자유상가),8477153811.0,33905961539.0,3714.0,2282486.217285945,9129230.355142703,0.2500195666549446
면곡골목시장,231716233.0,929133304.0,300.0,772387.4433333334,3097111.013333333,0.24938965377997044
동대문문구완구거리(동대문문구완구시장),759358864.0,3046869612.0,660.0,1150543.7333333334,4616469.109090909,0.2492259140362584
서울숲역,871218854.0,3499723643.0,672.0,1296456.6279761905,5207922.087797619,0.24893932860743884
촬영소사거리,942093508.0,3784781962.0,606.0,1554609.7491749176,6245514.788778878,0.2489161905385344
등촌역 4번,16544998.0,66492693.0,216.0,76597.21296296296,307836.5416666667,0.2488243031456103
휘문고교사거리,903300517.0,3631243637.0,408.0,2213971.8553921566,8900106.953431373,0.2487578932451565
송파책박물관,151067961.0,608932077.0,126.0,1198952.0714285714,4832794.261904762,0.24808671887390157
대방역 6번,328298853.0,1332219725.0,222.0,1478823.6621621621,6000989.752252252,0.24642995959243885
목동문화체육센터,12041840.0,49241812.0,96.0,125435.83333333333,512935.5416666667,0.2445450220231538
명동역(명동재미로),7192451755.0,29419751709.0,3270.0,2199526.53058104,8996865.966055047,0.2444769699670751
논현역,22224286745.0,91158678445.0,7818.0,2842707.437324124,11660102.12906114,0.24379781633636652
"강남구청(청담역_8번, 강남세무서)",4303866550.0,17681974813.0,1956.0,2200340.7719836403,9039864.423824131,0.24340417829550043
금강수목원아파트,90390847.0,373351826.0,96.0,941571.3229166666,3889081.5208333335,0.24210634770003775
이경시장,287128241.0,1188946202.0,168.0,1709096.6726190476,7077060.726190476,0.241498093452003
양천향교역 7번,3584724816.0,14887369405.0,2166.0,1654997.6066481995,6873208.404893814,0.24078967334524873
경기고교사거리(경기고교앞사거리),1460708748.0,6069848208.0,762.0,1916940.6141732284,7965680.062992126,0.24064996321898138
뚝섬역상점가,4384334314.0,18303205133.0,1854.0,2364797.364617044,9872278.928263215,0.23953915623746178
공덕역(공덕오거리),10340078296.0,43200707621.0,3804.0,2718211.960042061,11356652.897213459,0.23934974368275522
고척초등학교,59654615.0,249471831.0,216.0,276178.77314814815,1154962.1805555555,0.2391236507980735
마포경찰서,178832639.0,748535735.0,48.0,3725679.9791666665,15594494.479166666,0.23890995531429104
당산반도유보라팰리스아파트,417659828.0,1757216037.0,546.0,764944.73992674,3218344.39010989,0.23768268625242464
동대문역사문화공원역 5번,2230254336.0,9414357394.0,1218.0,1831079.0935960591,7729357.466338259,0.2368992638224459
내를건너서숲으로도서관,41863902.0,176716314.0,192.0,218041.15625,920397.46875,0.2368989090616727
호림박물관(성보고등학교),72359439.0,306709481.0,270.0,267997.9222222222,1135961.0407407407,0.2359217548935176
삼성중앙역 5번,7942410249.0,33780451625.0,342.0,23223421.780701753,98773250.36549708,0.23511853355809
문정동성당,616533255.0,2627196154.0,306.0,2014814.5588235294,8585608.346405229,0.23467347653554765
마포시장,3708042976.0,15856468622.0,1122.0,3304851.137254902,14132324.975044563,0.23385049120302168
논현역 5번,149744212.0,641698964.0,84.0,1782669.1904761905,7639273.380952381,0.23335585749831445
연신내역 3번,247897384.0,1063965267.0,258.0,960842.5736434108,4123896.38372093,0.23299386896245364
KT대방빌딩,64123623.0,275498114.0,48.0,1335908.8125,5739544.041666667,0.23275521588507134
강남을지병원,11273616757.0,48458472019.0,6522.0,1728552.0939895737,7430001.84283962,0.23264490784149663
공덕동주민센터,213583547.0,924922566.0,732.0,291780.80191256833,1263555.4180327868,0.2309204628055318
용산세무서,154624083.0,670492432.0,78.0,1982360.0384615385,8596056.82051282,0.23061271927973082
논현목련공원,43064234.0,186747999.0,264.0,163122.09848484848,707378.7840909091,0.2306007787531903
용두동신동아아파트,447574725.0,1944281416.0,810.0,552561.3888888889,2400347.427160494,0.23020058789678827
신월1파출소,491857372.0,2141506657.0,1044.0,471127.7509578544,2051251.587164751,0.22967818960181732
"이화여대 3,5,7길 상점가",5428344202.0,23638283241.0,3420.0,1587235.1467836257,6911778.725438597,0.22964206607799145
남태령역(서울전자고등학교),11135617.0,48767102.0,36.0,309322.69444444444,1354641.7222222222,0.2283428078215515
선정릉역 4번,1771556850.0,7758541799.0,672.0,2636245.3125,11545449.105654761,0.2283363157530886
수서역,10359343132.0,45417480592.0,2010.0,5153902.055721393,22595761.488557216,0.22809154089944678
숙대입구역 1번,979823973.0,4324920054.0,624.0,1570230.7259615385,6930961.625,0.22655308323995207
뚝섬역교차로,821995927.0,3630534062.0,534.0,1539318.2153558054,6798752.925093633,0.22641184821915053
노량진역 6번,1262032857.0,5575560697.0,1728.0,730343.0885416666,3226597.625578704,0.2263508417510462
서빙고역 1번,15674782.0,69613448.0,96.0,163278.97916666666,725140.0833333334,0.22516887828914894
응봉산,28335193.0,126387365.0,108.0,262362.89814814815,1170253.3796296297,0.2241932411519142
포이사거리(삼호물산),15004427331.0,67077247196.0,6948.0,2159531.8553540586,9654180.655728268,0.2236887761233999
종각역,53487598217.0,239367648773.0,15162.0,3527740.2860440575,15787339.979752012,0.22345374778579205
국민대학교앞,292096200.0,1309289571.0,414.0,705546.3768115942,3162535.195652174,0.22309518571732365
양재근린공원(양재2동주민센터),101303805.0,454575856.0,36.0,2813994.5833333335,12627107.111111112,0.22285346584707305
서울역 15번,1903416687.0,8545443327.0,1362.0,1397515.922907489,6274187.464757709,0.22274054301969393
수일시장,398719723.0,1790866254.0,450.0,886043.8288888889,3979702.7866666666,0.22264070368707725
남부터미널역,9637538187.0,43498374098.0,4656.0,2069917.9954896907,9342434.299398625,0.22156088329386825
충신시장옆,334441777.0,1513816665.0,162.0,2064455.413580247,9344547.314814815,0.22092620905319468
포이초등학교(개포목련어린이공원),684763407.0,3099656453.0,582.0,1176569.4278350514,5325870.194158075,0.22091590386968601
구암초등학교,107288034.0,486729046.0,444.0,241639.7162162162,1096236.5900900902,0.22042661082527626
구로나눔길,2542799962.0,11638360559.0,1494.0,1702008.0066934405,7790067.308567604,0.21848437751257332
금천구청역 1번 출입구,2286083633.0,10475147944.0,1776.0,1287209.2528153153,5898168.887387387,0.2182387919694664
성심여자고등학교,692421695.0,3173550789.0,780.0,887720.1217948718,4068654.857692308,0.21818516262605178
백산초등학교,215160567.0,997172615.0,264.0,815002.1477272727,3777168.996212121,0.21577063365303106
서울국제고등학교,780759879.0,3638990869.0,1122.0,695864.4197860962,3243307.369875223,0.21455395385879433
사근동살곶이상점가,920302390.0,4310984438.0,852.0,1080167.1244131455,5059840.889671361,0.21347847649084925
법제교육센터(버들어린이공원),368433144.0,1727545048.0,402.0,916500.3582089553,4297375.741293533,0.21326977517983658
북창동(시청역_6번),31001879027.0,145910495484.0,4650.0,6667070.758494624,31378601.17935484,0.21247189192363172
염곡동 구룡사(포이동성당),3658839083.0,17254096670.0,1596.0,2292505.691102757,10810837.512531329,0.2120562526673267
백련시장,83952888.0,395979009.0,144.0,583006.1666666666,2749854.2291666665,0.21201348074488463
방배동가구거리(사당동가구거리),283826500.0,1345786406.0,360.0,788406.9444444445,3738295.572222222,0.21090010921094118
석촌고분역 3번,482376064.0,2289170813.0,684.0,705228.1637426901,3346740.9546783627,0.2107208694347441
롯데백화점(시청광장 지하쇼핑센터),2401382452.0,11419494097.0,2334.0,1028869.9451585262,4892670.992716366,0.2102879892578485
녹번동근린공원,177005179.0,845579900.0,318.0,556620.0597484277,2659056.289308176,0.20932992730787478
성수2가3동주민센터,397906002.0,1905013124.0,522.0,762272.0344827586,3649450.429118774,0.20887310275559026
광화문역,36061014183.0,172695182364.0,13464.0,2678328.4449643493,12826439.569518717,0.20881308725215064
봉은사역,6486696011.0,31267504793.0,2214.0,2929853.6635049684,14122630.891147245,0.20745806401706243
신수동주민센터,118271619.0,572585246.0,618.0,191378.02427184465,926513.3430420712,0.20655722414475206
양재역 8번(양재동우체국),7537460770.0,36492150785.0,3300.0,2284079.021212121,11058227.51060606,0.20655019251696868
당산2동(영등포우체국),3648640321.0,17672983605.0,1704.0,2141220.845657277,10371469.251760563,0.2064529907653926
양재역,25650073295.0,124525866643.0,7542.0,3400964.372182445,16510987.356536727,0.20598188943776263
양천향교역 5번,1540106872.0,7526805489.0,1428.0,1078506.212885154,5270872.19117647,0.2046162710396567
마곡역(마곡),8103625521.0,39633827189.0,2862.0,2831455.458071279,13848297.410552062,0.20446235187827347
언북초등학교,414479052.0,2027388050.0,306.0,1354506.705882353,6625451.1437908495,0.20443992061608532
광흥창역 6번,36239833.0,177441459.0,144.0,251665.50694444444,1232232.3541666667,0.20423543181078102
명동 남대문 북창동 다동 무교동 관광특구,117298698359.0,575137114391.0,32748.0,3581858.3839929155,17562511.127122268,0.20394910261217447
이수역 5번,659031682.0,3237635762.0,600.0,1098386.1366666667,5396059.6033333335,0.20355337364845924
광운대학교 남단,259368507.0,1281394202.0,534.0,485708.8146067416,2399614.6104868916,0.20241117572966824
반포4동주민센터(몽마르뜨공원),720994997.0,3577177441.0,48.0,15020729.104166666,74524530.02083333,0.20155416075710403
오산고등학교,418590108.0,2084685628.0,588.0,711887.9387755102,3545383.7210884355,0.20079291686851883
백운시장,5353028.0,26674283.0,72.0,74347.61111111111,370476.15277777775,0.2006812329313594
강남세브란스병원미래의학연구센터,100937785.0,504563916.0,162.0,623072.7469135802,3114592.074074074,0.2000495513040215
문래동사거리,636618231.0,3185092810.0,264.0,2411432.6931818184,12064745.492424242,0.19987431104087672
곰달래도서관,165167685.0,826909859.0,510.0,323858.20588235295,1621391.8803921568,0.19974085833217767
도곡1동,2780617724.0,14064866786.0,2214.0,1255924.8979223126,6352695.025293586,0.19769954215050184
남영역 1번,2626771091.0,13286791588.0,1818.0,1444868.5869086909,7308466.220022002,0.19769792230145125
강남구청역 4번,56182912.0,285093070.0,54.0,1040424.2962962963,5279501.296296297,0.19706866954009086
갈현건영아파트,30622375.0,155816215.0,156.0,196297.27564102566,998821.891025641,0.1965288079934428
개나리아파트,2803981382.0,14346192204.0,2226.0,1259650.2165318958,6444830.28032345,0.19545126275515776
서초역,15329387620.0,78447439503.0,5598.0,2738368.6352268667,14013476.15273312,0.19540966176995198
을지로2가,2451627561.0,12552751373.0,1056.0,2321617.008522727,11887075.163825758,0.1953059921407558
상암동상점가,12610506108.0,64915532679.0,7806.0,1615488.868562644,8316107.184089162,0.1942602269068257
이화달팽이길,388072559.0,1998947832.0,1044.0,371717.01053639845,1914700.9885057472,0.1941384126126609
증산종합시장,275998688.0,1421997860.0,336.0,821424.6666666666,4232136.488095238,0.19409219645379777
선유도역 6번,2782752951.0,14373397330.0,1014.0,2744332.298816568,14174948.057199212,0.19360439895388323
동부시장,434170706.0,2259552566.0,138.0,3146164.5362318843,16373569.31884058,0.19214897344415222
마포역,5059674990.0,26354747063.0,3504.0,1443971.1729452056,7521331.924372146,0.19198343956422895
성곡미술관,2699247898.0,14100039708.0,1026.0,2630845.904483431,13742728.760233918,0.19143548201984967
언주역 6번,137123046.0,717959244.0,654.0,209668.26605504588,1097797.009174312,0.19099001391226603
방배역 3번,4452971.0,23497818.0,60.0,74216.18333333333,391630.3,0.18950572346760028
마포FM,216566676.0,1143177069.0,438.0,494444.4657534247,2609993.308219178,0.1894428097560099
방아다리근린공원(횃불트리니티신학대학원대학교),757537786.0,3999311690.0,120.0,6312814.883333334,33327597.416666668,0.18941704091085734
영등포본동주민센터,54256520.0,288263474.0,72.0,753562.7777777778,4003659.361111111,0.18821850457543574
서울프랑스학교,231064610.0,1229181611.0,264.0,875244.7348484849,4655990.950757576,0.18798248194749473
관성묘,302623345.0,1614771200.0,96.0,3152326.5104166665,16820533.333333332,0.18740942679681183
논현2동주민센터,2010801728.0,10779502474.0,1644.0,1223115.406326034,6556874.984184915,0.18653938183603777
서대문역,8889336374.0,47728202930.0,4314.0,2060578.6680574873,11063561.179879462,0.18624913213341468
강남구청역,14585837422.0,78358483452.0,5544.0,2630923.055916306,14133925.586580086,0.186142415976374
뱅뱅사거리,18885980444.0,101656480912.0,8196.0,2304292.391898487,12403182.151293313,0.18578235518843947
